id_run,id_pred,id_trans,importance,importance_rel,trans_label,pred_name
0,33,15,1818.13028624985,0.0175514453397713,grassland→urban,VHD_yearly
0,5,10,6722.57282643683,0.0824947582983609,grassland→arable,aspect_mean_100m
0,5,45,4147.06745177472,0.328798787871974,open_forest→closed_forest,aspect_mean_100m
0,5,53,4767.29687596833,0.0815692985006971,shrubland→closed_forest,aspect_mean_100m
0,5,18,7829.99754525184,0.383548163818432,arable→grassland,aspect_mean_100m
0,5,42,2105.54692387627,0.073461232668596,open_forest→grassland,aspect_mean_100m
0,5,26,1175.06508516389,0.341282415617569,perm_crops→grassland,aspect_mean_100m
0,5,5,7764.51174316143,0.105901935345202,alp_past→open_forest,aspect_mean_100m
0,5,37,28258.1351733288,0.763451617727284,closed_forest→open_forest,aspect_mean_100m
0,5,13,13184.748334778,0.40035165268321,grassland→open_forest,aspect_mean_100m
0,5,54,3712.7620523724,0.0682356762747524,shrubland→open_forest,aspect_mean_100m
0,5,6,10951.8625686051,0.229419030679294,alp_past→shrubland,aspect_mean_100m
0,5,75,16996.1498095045,0.300395923351144,static→shrubland,aspect_mean_100m
0,5,23,5944.06485024093,0.0611487946813035,arable→urban,aspect_mean_100m
0,5,15,8583.7109228167,0.0828634417531016,grassland→urban,aspect_mean_100m
0,1,10,28388.5671833894,0.348364837197572,grassland→arable,bioregion
0,1,45,1447.52076459289,0.114766175942949,open_forest→closed_forest,bioregion
0,1,53,596.820269079758,0.0102117010847882,shrubland→closed_forest,bioregion
0,1,18,371.955102074199,0.0182200180266938,arable→grassland,bioregion
0,1,42,0,0,open_forest→grassland,bioregion
0,1,26,75.7167972183158,0.0219909618486268,perm_crops→grassland,bioregion
0,1,5,4936.92270465222,0.0673358076292203,alp_past→open_forest,bioregion
0,1,37,15884.4383302695,0.429150758376282,closed_forest→open_forest,bioregion
0,1,13,15292.1307687969,0.464341803945301,grassland→open_forest,bioregion
0,1,54,1313.47957429983,0.0241400245319123,shrubland→open_forest,bioregion
0,1,6,13366.4910996914,0.28000053985933,alp_past→shrubland,bioregion
0,1,75,9186.04577286846,0.162357400518061,static→shrubland,bioregion
0,1,23,0,0,arable→urban,bioregion
0,1,15,488.935679450428,0.00471997409505713,grassland→urban,bioregion
0,2,10,17815.2394892026,0.218616281836273,grassland→arable,biosubregion
